plot,habitat,ranch,bdffp_reserve_no,ha_id_number,tag_number,x,y,year
Dimona-CF,CF,DIM,none,5617,43,3.9,7.2,2009
Dimona-CF,CF,DIM,none,5619,45,2.2,5.1,2009
2108,1-ha,DIM,2108,562,277,8.4,2,2009
Dimona-CF,CF,DIM,none,5620,46,9.5,9.8,2009
Dimona-CF,CF,DIM,none,5621,47,2.8,5.4,2009
Dimona-CF,CF,DIM,none,5623,49,5.3,1.1,2009
Dimona-CF,CF,DIM,none,5624,50,3.7,6.2,2009
Dimona-CF,CF,DIM,none,5625,51,5.1,6,2009
Dimona-CF,CF,DIM,none,5626,52,8.1,1.4,2009
Dimona-CF,CF,DIM,none,5627,53,3.7,9.5,2009
Dimona-CF,CF,DIM,none,5629,55,5.5,4.1,2009
2108,1-ha,DIM,2108,563,278,7.6,6.9,2009
Dimona-CF,CF,DIM,none,5632,58,5,4.9,2009
Dimona-CF,CF,DIM,none,5635,61,5.3,7.1,2009
Dimona-CF,CF,DIM,none,5638,64,3.3,3.6,2009
Dimona-CF,CF,DIM,none,5639,65,3.1,4.2,2009
Dimona-CF,CF,DIM,none,5640,66,7.2,8.8,2009
Dimona-CF,CF,DIM,none,5642,68,0.3,2.6,2009
Dimona-CF,CF,DIM,none,5643,69,8.2,0.5,2009
Dimona-CF,CF,DIM,none,5645,71,5.5,7,2009
Dimona-CF,CF,DIM,none,5646,72,8.8,3.8,2009
Dimona-CF,CF,DIM,none,5647,73,4.7,9.4,2009
Dimona-CF,CF,DIM,none,5648,74,4.4,5.8,2009
2108,1-ha,DIM,2108,565,280,4.9,7.9,2009
Dimona-CF,CF,DIM,none,5650,76,8.6,6.5,2009
Dimona-CF,CF,DIM,none,5651,78,3.3,6.9,2009
Dimona-CF,CF,DIM,none,5652,79,7.4,1.8,2009
Dimona-CF,CF,DIM,none,5654,81,1.2,8.8,2009
Dimona-CF,CF,DIM,none,5655,82,9,2.7,2009
Dimona-CF,CF,DIM,none,5656,83,6,3.1,2009
Dimona-CF,CF,DIM,none,5657,84,6,3.5,2009
Dimona-CF,CF,DIM,none,5658,85,1.8,7.4,2009
2108,1-ha,DIM,2108,566,281,3.6,1.6,2009
Dimona-CF,CF,DIM,none,5662,89,0.4,9.3,2009
Dimona-CF,CF,DIM,none,5664,90,0.3,9.2,2009
Dimona-CF,CF,DIM,none,5666,92,1.9,1.7,2009
Dimona-CF,CF,DIM,none,5669,95,4.3,5.3,2009
2108,1-ha,DIM,2108,567,282,1.9,5.1,2009
Dimona-CF,CF,DIM,none,5670,97,3.4,0.2,2009
Dimona-CF,CF,DIM,none,5677,104,3.4,9.5,2009
2108,1-ha,DIM,2108,568,283,4.8,8.5,2009
Dimona-CF,CF,DIM,none,5680,107,0.6,2.4,2009
Dimona-CF,CF,DIM,none,5681,108,2.7,0.4,2009
Dimona-CF,CF,DIM,none,5682,109,7.7,5.5,2009
Dimona-CF,CF,DIM,none,5684,111,6.8,3.5,2009
Dimona-CF,CF,DIM,none,5687,114,7.3,5.3,2009
Dimona-CF,CF,DIM,none,5690,117,1.4,8.8,2009
Dimona-CF,CF,DIM,none,5691,118,4.1,5.6,2009
Dimona-CF,CF,DIM,none,5695,122,9.4,7.3,2009
Dimona-CF,CF,DIM,none,5696,123,3,0.6,2009
2107,1-ha,DIM,2107,57,58,7.6,6.5,2009
2108,1-ha,DIM,2108,570,285,7.8,7.4,2009
Dimona-CF,CF,DIM,none,5700,127,7.2,10,2009
Dimona-CF,CF,DIM,none,5701,128,0.8,2.5,2009
Dimona-CF,CF,DIM,none,5703,130,5.1,5.9,2009
Dimona-CF,CF,DIM,none,5708,135,2.7,5,2009
Dimona-CF,CF,DIM,none,5710,137,9.8,3.6,2009
Dimona-CF,CF,DIM,none,5711,138,9.4,7.2,2009
Dimona-CF,CF,DIM,none,5712,139,9.9,5.8,2009
Dimona-CF,CF,DIM,none,5714,141,9.8,6,2009
Dimona-CF,CF,DIM,none,5715,143,1.4,6.2,2009
Dimona-CF,CF,DIM,none,5717,145,0.1,7.5,2009
2108,1-ha,DIM,2108,572,287,7.3,8.4,2009
Dimona-CF,CF,DIM,none,5722,150,4.4,2.2,2009
Dimona-CF,CF,DIM,none,5725,153,0.9,7.4,2009
Dimona-CF,CF,DIM,none,5726,154,5.9,1.1,2009
Dimona-CF,CF,DIM,none,5728,156,6.1,3.1,2009
2108,1-ha,DIM,2108,573,288,8.4,6.9,2009
Dimona-CF,CF,DIM,none,5731,159,2.9,2.8,2009
Dimona-CF,CF,DIM,none,5734,162,6.7,4.5,2009
Dimona-CF,CF,DIM,none,5735,163,9.4,7.4,2009
Dimona-CF,CF,DIM,none,5736,164,9.4,3.6,2009
Dimona-CF,CF,DIM,none,5737,165,2.9,6,2009
Dimona-CF,CF,DIM,none,5739,167,3.5,0.3,2009
2108,1-ha,DIM,2108,574,289,8.3,6.9,2009
Dimona-CF,CF,DIM,none,5746,174,6.7,2.6,2009
2108,1-ha,DIM,2108,575,290,0.6,0.3,2009
Dimona-CF,CF,DIM,none,5752,180,3.8,9.7,2009
Dimona-CF,CF,DIM,none,5755,183,6.5,9,2009
Dimona-CF,CF,DIM,none,5757,185,8.7,1.3,2009
Dimona-CF,CF,DIM,none,5759,186,7.5,6.1,2009
2108,1-ha,DIM,2108,576,291,2.6,9.7,2009
Dimona-CF,CF,DIM,none,5760,190,1.5,9.5,2009
Dimona-CF,CF,DIM,none,5761,191,8.5,5.4,2009
Dimona-CF,CF,DIM,none,5762,192,1.8,9.4,2009
Dimona-CF,CF,DIM,none,5763,193,7.6,5,2009
Dimona-CF,CF,DIM,none,5766,196,1.8,1,2009
Dimona-CF,CF,DIM,none,5768,197,9.4,0.3,2009
2108,1-ha,DIM,2108,577,292,0.8,2.9,2009
Dimona-CF,CF,DIM,none,5770,198,9.3,0.2,2009
Dimona-CF,CF,DIM,none,5772,278,10,3.9,2009
Dimona-CF,CF,DIM,none,5773,279,9.9,6.2,2009
Dimona-CF,CF,DIM,none,5774,280,4.1,3.6,2009
Dimona-CF,CF,DIM,none,5775,281,2.6,1,2009
Dimona-CF,CF,DIM,none,5776,282,9.4,4.2,2009
Dimona-CF,CF,DIM,none,5777,283,1.9,2.7,2009
Dimona-CF,CF,DIM,none,5778,284,7.8,3,2009
Dimona-CF,CF,DIM,none,5779,286,9.4,3.4,2009
2108,1-ha,DIM,2108,578,293,0.1,2.6,2009
Dimona-CF,CF,DIM,none,5780,292,9,3.5,2009
Dimona-CF,CF,DIM,none,5782,295,2.6,8,2009
Dimona-CF,CF,DIM,none,5783,296,9.5,3.25,2009
Dimona-CF,CF,DIM,none,5785,298,0.8,8.85,2009
Florestal-CF,CF,EST,1301,5786,1,9.4,5.8,2009
Florestal-CF,CF,EST,1301,5787,2,4.9,3.3,2009
Florestal-CF,CF,EST,1301,5788,3,5.3,3.2,2009
Florestal-CF,CF,EST,1301,5789,4,9.7,9.5,2009
Florestal-CF,CF,EST,1301,5790,5,7.1,4.9,2009
Florestal-CF,CF,EST,1301,5791,6,2.5,3.4,2009
Florestal-CF,CF,EST,1301,5792,7,2.1,6.2,2009
Florestal-CF,CF,EST,1301,5793,8,8.3,9,2009
Florestal-CF,CF,EST,1301,5794,9,8.5,1.7,2009
Florestal-CF,CF,EST,1301,5795,10,3.7,5.3,2009
Florestal-CF,CF,EST,1301,5796,11,1.8,0.7,2009
Florestal-CF,CF,EST,1301,5797,12,2.6,2.9,2009
Florestal-CF,CF,EST,1301,5799,14,0.4,1.5,2009
2107,1-ha,DIM,2107,58,59,4,4.1,2009
Florestal-CF,CF,EST,1301,5800,15,2,4.6,2009
Florestal-CF,CF,EST,1301,5801,16,5.2,9.9,2009
Florestal-CF,CF,EST,1301,5802,17,2.3,2.4,2009
Florestal-CF,CF,EST,1301,5803,18,0.12,5.5,2009
Florestal-CF,CF,EST,1301,5805,20,1.5,8.6,2009
Florestal-CF,CF,EST,1301,5806,21,0.3,1.4,2009
Florestal-CF,CF,EST,1301,5807,22,0.3,2.4,2009
Florestal-CF,CF,EST,1301,5808,23,1.2,7.1,2009
Florestal-CF,CF,EST,1301,5809,24,3.1,5.8,2009
Florestal-CF,CF,EST,1301,5810,25,8.5,6.3,2009
Florestal-CF,CF,EST,1301,5811,26,1,1.3,2009
Florestal-CF,CF,EST,1301,5812,27,9.3,1.9,2009
Florestal-CF,CF,EST,1301,5813,28,3.8,3.4,2009
Florestal-CF,CF,EST,1301,5814,29,8.9,2.3,2009
Florestal-CF,CF,EST,1301,5815,30,5.5,8.6,2009
Florestal-CF,CF,EST,1301,5816,31,10,0.4,2009
Florestal-CF,CF,EST,1301,5818,33,6,5,2009
Florestal-CF,CF,EST,1301,5819,34,3.9,8.5,2009
2108,1-ha,DIM,2108,582,297,3.7,6.5,2009
Florestal-CF,CF,EST,1301,5820,35,2.5,7.1,2009
Florestal-CF,CF,EST,1301,5821,36,9.5,6.2,2009
Florestal-CF,CF,EST,1301,5822,37,3.6,4.7,2009
Florestal-CF,CF,EST,1301,5823,38,4.4,3.6,2009
Florestal-CF,CF,EST,1301,5824,39,5.9,5.8,2009
Florestal-CF,CF,EST,1301,5827,42,5.6,4.1,2009
Florestal-CF,CF,EST,1301,5829,44,3.3,0.1,2009
Florestal-CF,CF,EST,1301,5830,45,1.5,5.3,2009
Florestal-CF,CF,EST,1301,5831,46,7.1,5.4,2009
Florestal-CF,CF,EST,1301,5832,47,6.5,0.5,2009
Florestal-CF,CF,EST,1301,5833,49,4.4,3.4,2009
Florestal-CF,CF,EST,1301,5834,50,9.1,6.3,2009
Florestal-CF,CF,EST,1301,5835,51,9,8.1,2009
Florestal-CF,CF,EST,1301,5836,52,0.1,0.1,2009
Florestal-CF,CF,EST,1301,5837,53,5.6,4.6,2009
Florestal-CF,CF,EST,1301,5839,55,1.6,9.7,2009
Florestal-CF,CF,EST,1301,5840,56,9.5,1.4,2009
Florestal-CF,CF,EST,1301,5841,57,5.3,3.1,2009
Florestal-CF,CF,EST,1301,5842,58,0.5,9,2009
Florestal-CF,CF,EST,1301,5843,59,3.7,2.9,2009
Florestal-CF,CF,EST,1301,5844,60,0.9,2.5,2009
Florestal-CF,CF,EST,1301,5847,63,3.7,6.6,2009
Florestal-CF,CF,EST,1301,5848,64,6.7,6.2,2009
Florestal-CF,CF,EST,1301,5849,65,5.2,2.5,2009
Florestal-CF,CF,EST,1301,5850,66,0.2,0.4,2009
Florestal-CF,CF,EST,1301,5851,67,3.8,0.4,2009
Florestal-CF,CF,EST,1301,5852,68,0.2,7.5,2009
Florestal-CF,CF,EST,1301,5853,69,0.3,7.5,2009
Florestal-CF,CF,EST,1301,5854,70,2.1,5.9,2009
Florestal-CF,CF,EST,1301,5855,71,8.8,8.4,2009
Florestal-CF,CF,EST,1301,5858,74,8,10,2009
Florestal-CF,CF,EST,1301,5859,75,0.18,6.6,2009
Florestal-CF,CF,EST,1301,5860,76,3.3,7.5,2009
Florestal-CF,CF,EST,1301,5862,78,6.8,2.7,2009
Florestal-CF,CF,EST,1301,5863,79,0.4,9.5,2009
Florestal-CF,CF,EST,1301,5864,80,1.5,1.6,2009
Florestal-CF,CF,EST,1301,5866,82,5.3,9.5,2009
Florestal-CF,CF,EST,1301,5867,83,9,7.7,2009
Florestal-CF,CF,EST,1301,5869,85,8.8,1.4,2009
2108,1-ha,DIM,2108,587,302,9.5,8.3,2009
Florestal-CF,CF,EST,1301,5870,86,4.4,2.7,2009
Florestal-CF,CF,EST,1301,5871,87,5.6,9.5,2009
Florestal-CF,CF,EST,1301,5872,88,1.9,0.8,2009
Florestal-CF,CF,EST,1301,5873,89,3.6,1.6,2009
Florestal-CF,CF,EST,1301,5874,90,7.7,1.6,2009
Florestal-CF,CF,EST,1301,5875,91,1.4,3.8,2009
Florestal-CF,CF,EST,1301,5876,92,5.6,9.6,2009
Florestal-CF,CF,EST,1301,5877,93,1.2,5.4,2009
Florestal-CF,CF,EST,1301,5878,94,7.9,1.5,2009
Florestal-CF,CF,EST,1301,5879,95,1.2,2.5,2009
Florestal-CF,CF,EST,1301,5880,96,8.2,8.9,2009
Florestal-CF,CF,EST,1301,5881,97,9.1,8.4,2009
Florestal-CF,CF,EST,1301,5882,98,6.1,5.6,2009
Florestal-CF,CF,EST,1301,5883,99,2.4,3.2,2009
Florestal-CF,CF,EST,1301,5884,100,7.8,8.3,2009
Florestal-CF,CF,EST,1301,5885,101,7.6,6.7,2009
Florestal-CF,CF,EST,1301,5886,102,7.5,1.8,2009
Florestal-CF,CF,EST,1301,5887,103,0.7,2.1,2009
Florestal-CF,CF,EST,1301,5888,104,9.1,9.8,2009
2108,1-ha,DIM,2108,589,304,6.4,5.8,2009
Florestal-CF,CF,EST,1301,5892,108,7.3,4.4,2009
Florestal-CF,CF,EST,1301,5893,109,3.2,0.2,2009
Florestal-CF,CF,EST,1301,5895,111,7.7,0.2,2009
Florestal-CF,CF,EST,1301,5896,112,1.6,6.7,2009
Florestal-CF,CF,EST,1301,5897,113,1.1,8.9,2009
Florestal-CF,CF,EST,1301,5898,114,5.3,8,2009
Florestal-CF,CF,EST,1301,5899,115,8.5,2.6,2009
2107,1-ha,DIM,2107,59,60,9.5,1.1,2009
2108,1-ha,DIM,2108,590,305,1.1,8,2009
Florestal-CF,CF,EST,1301,5900,116,2.3,3.6,2009
Florestal-CF,CF,EST,1301,5901,117,7.5,2.2,2009
Florestal-CF,CF,EST,1301,5902,118,0.2,0.7,2009
Florestal-CF,CF,EST,1301,5903,119,6,4.9,2009
Florestal-CF,CF,EST,1301,5907,124,6,0.6,2009
Florestal-CF,CF,EST,1301,5909,126,6.4,7.7,2009
2108,1-ha,DIM,2108,591,306,1.3,8,2009
Florestal-CF,CF,EST,1301,5910,127,3.1,3.6,2009
Florestal-CF,CF,EST,1301,5911,128,0.85,1.4,2009
Florestal-CF,CF,EST,1301,5912,130,8.9,4.2,2009
Florestal-CF,CF,EST,1301,5914,132,3.5,4.4,2009
Florestal-CF,CF,EST,1301,5915,133,5.2,8.5,2009
Florestal-CF,CF,EST,1301,5916,134,4.3,4.7,2009
Florestal-CF,CF,EST,1301,5918,136,2.5,6.1,2009
Florestal-CF,CF,EST,1301,5919,137,6.8,2.1,2009
2108,1-ha,DIM,2108,592,307,1.5,8.2,2009
Florestal-CF,CF,EST,1301,5921,139,9.3,8.7,2009
Florestal-CF,CF,EST,1301,5923,141,2.4,8.1,2009
Florestal-CF,CF,EST,1301,5924,142,4.7,6.5,2009
Florestal-CF,CF,EST,1301,5925,143,3.9,6.9,2009
Florestal-CF,CF,EST,1301,5926,144,5.8,9.4,2009
Florestal-CF,CF,EST,1301,5927,145,5.3,4.8,2009
Florestal-CF,CF,EST,1301,5928,146,6.5,1.4,2009
Florestal-CF,CF,EST,1301,5929,147,7.4,9.2,2009
Florestal-CF,CF,EST,1301,5930,148,0.5,9.9,2009
Florestal-CF,CF,EST,1301,5931,149,3.1,0.5,2009
Florestal-CF,CF,EST,1301,5932,150,1.2,5.5,2009
Florestal-CF,CF,EST,1301,5933,151,2.3,0.6,2009
Florestal-CF,CF,EST,1301,5934,152,7.9,6.5,2009
Florestal-CF,CF,EST,1301,5935,153,2,8.9,2009
Florestal-CF,CF,EST,1301,5936,154,0.5,9.9,2009
Florestal-CF,CF,EST,1301,5937,155,9.7,1.8,2009
Florestal-CF,CF,EST,1301,5938,156,9.2,6.7,2009
Florestal-CF,CF,EST,1301,5939,157,2.5,0.1,2009
Florestal-CF,CF,EST,1301,5940,158,5.1,9.1,2009
Florestal-CF,CF,EST,1301,5941,160,3,3.8,2009
Florestal-CF,CF,EST,1301,5942,161,3.5,4.7,2009
Florestal-CF,CF,EST,1301,5945,164,6.6,0.4,2009
Florestal-CF,CF,EST,1301,5946,165,4.9,8.1,2009
Florestal-CF,CF,EST,1301,5947,166,0.7,5.2,2009
Florestal-CF,CF,EST,1301,5949,168,6,9.2,2009
2108,1-ha,DIM,2108,595,310,8,8.7,2009
Florestal-CF,CF,EST,1301,5950,169,6.5,1.5,2009
Florestal-CF,CF,EST,1301,5951,170,6.7,1.3,2009
Florestal-CF,CF,EST,1301,5953,172,0.1,4.2,2009
Florestal-CF,CF,EST,1301,5954,173,3.5,5.3,2009
Florestal-CF,CF,EST,1301,5955,1912,1.8,1.4,2009
Florestal-CF,CF,EST,1301,5956,175,9.5,1.6,2009
Florestal-CF,CF,EST,1301,5957,176,5.4,9.3,2009
Florestal-CF,CF,EST,1301,5958,177,9.2,10,2009
Florestal-CF,CF,EST,1301,5959,178,5.9,1.3,2009
Florestal-CF,CF,EST,1301,5960,179,9.86,0.7,2009
Florestal-CF,CF,EST,1301,5961,180,8,1.6,2009
Florestal-CF,CF,EST,1301,5962,181,4.5,0.2,2009
Florestal-CF,CF,EST,1301,5963,182,4.9,2.9,2009
Florestal-CF,CF,EST,1301,5964,183,5.3,8.8,2009
Florestal-CF,CF,EST,1301,5965,184,9.6,7.6,2009
Florestal-CF,CF,EST,1301,5966,185,2.1,6.4,2009
Florestal-CF,CF,EST,1301,5967,186,1,6.3,2009
2108,1-ha,DIM,2108,597,312,1.3,0.1,2009
Florestal-CF,CF,EST,1301,5970,189,1.5,0.9,2009
Florestal-CF,CF,EST,1301,5971,190,4.9,2.1,2009
Florestal-CF,CF,EST,1301,5972,191,5.7,8.1,2009
Florestal-CF,CF,EST,1301,5973,192,6.6,4.5,2009
Florestal-CF,CF,EST,1301,5974,193,4.2,8.8,2009
Florestal-CF,CF,EST,1301,5975,194,6.5,9,2009
Florestal-CF,CF,EST,1301,5976,195,8.5,1.6,2009
Florestal-CF,CF,EST,1301,5977,196,7.4,2.5,2009
Florestal-CF,CF,EST,1301,5978,197,10,7.3,2009
2108,1-ha,DIM,2108,598,313,1.2,0.35,2009
Florestal-CF,CF,EST,1301,5980,199,7.4,0.2,2009
Florestal-CF,CF,EST,1301,5981,200,1.2,2.6,2009
Florestal-CF,CF,EST,1301,5982,201,4,1.1,2009
Florestal-CF,CF,EST,1301,5983,202,1.9,9.6,2009
Florestal-CF,CF,EST,1301,5984,203,6,8.7,2009
Florestal-CF,CF,EST,1301,5985,204,2.9,6.9,2009
Florestal-CF,CF,EST,1301,5986,205,8.5,10,2009
Florestal-CF,CF,EST,1301,5987,206,7.7,8.5,2009
Florestal-CF,CF,EST,1301,5988,207,6.3,6.6,2009
2108,1-ha,DIM,2108,599,314,0.3,3.8,2009
Florestal-CF,CF,EST,1301,5990,209,7.2,9.6,2009
Florestal-CF,CF,EST,1301,5991,210,3.1,8.4,2009
Florestal-CF,CF,EST,1301,5992,211,0.9,0.9,2009
Florestal-CF,CF,EST,1301,5993,212,1,7.1,2009
Florestal-CF,CF,EST,1301,5994,213,7.8,9.6,2009
Florestal-CF,CF,EST,1301,5995,214,2.6,9.7,2009
Florestal-CF,CF,EST,1301,5996,215,9.5,7.4,2009
Florestal-CF,CF,EST,1301,5997,216,9.5,8.3,2009
Florestal-CF,CF,EST,1301,5998,217,6.2,3.1,2009
Florestal-CF,CF,EST,1301,5999,218,0.9,3.8,2009
2107,1-ha,DIM,2107,60,62,1.9,8.9,2009
2108,1-ha,DIM,2108,600,315,1.3,8.8,2009
Florestal-CF,CF,EST,1301,6000,219,9.7,7.2,2009
Florestal-CF,CF,EST,1301,6001,220,1.4,0.5,2009
Florestal-CF,CF,EST,1301,6002,221,7.9,9.8,2009
Florestal-CF,CF,EST,1301,6003,222,0.05,1,2009
Florestal-CF,CF,EST,1301,6004,223,2,1.8,2009
Florestal-CF,CF,EST,1301,6005,224,8.9,2.1,2009
Florestal-CF,CF,EST,1301,6006,225,6.3,8.2,2009
Florestal-CF,CF,EST,1301,6007,226,2.8,9,2009
Florestal-CF,CF,EST,1301,6008,227,6.3,4.4,2009
2108,1-ha,DIM,2108,601,316,1.2,8.7,2009
Florestal-CF,CF,EST,1301,6011,230,3.4,8.7,2009
Florestal-CF,CF,EST,1301,6012,231,6.7,7,2009
Florestal-CF,CF,EST,1301,6013,232,5.4,2.7,2009
Florestal-CF,CF,EST,1301,6014,233,2.8,0.4,2009
Florestal-CF,CF,EST,1301,6015,234,3.05,7.95,2009
Florestal-CF,CF,EST,1301,6016,235,3.5,2,2009
Florestal-CF,CF,EST,1301,6018,237,0.8,9.3,2009
Florestal-CF,CF,EST,1301,6019,238,1,9.5,2009
2108,1-ha,DIM,2108,602,317,1.2,8.5,2009
Florestal-CF,CF,EST,1301,6021,240,8.8,8.6,2009
Florestal-CF,CF,EST,1301,6023,242,8.4,2,2009
Florestal-CF,CF,EST,1301,6024,243,1.4,1,2009
Florestal-CF,CF,EST,1301,6025,244,4.5,2.5,2009
Florestal-CF,CF,EST,1301,6026,245,4,6.3,2009
Florestal-CF,CF,EST,1301,6027,246,6.6,3.9,2009
Florestal-CF,CF,EST,1301,6029,248,0.7,4.4,2009
2108,1-ha,DIM,2108,603,318,1.8,8.2,2009
Florestal-CF,CF,EST,1301,6030,249,5.4,6.6,2009
Florestal-CF,CF,EST,1301,6031,250,8.1,9.4,2009
Florestal-CF,CF,EST,1301,6032,251,2.5,4.8,2009
Florestal-CF,CF,EST,1301,6033,252,7.8,5.2,2009
Florestal-CF,CF,EST,1301,6034,253,1.5,3,2009
Florestal-CF,CF,EST,1301,6035,254,0.7,2.6,2009
Florestal-CF,CF,EST,1301,6036,255,5.9,4.4,2009
Florestal-CF,CF,EST,1301,6037,256,5.5,4.7,2009
Florestal-CF,CF,EST,1301,6038,258,9.7,4.1,2009
Florestal-CF,CF,EST,1301,6039,259,8.5,0.1,2009
2108,1-ha,DIM,2108,604,319,3.6,3.8,2009
Florestal-CF,CF,EST,1301,6040,260,3,4.4,2009
Florestal-CF,CF,EST,1301,6043,263,9.3,0.1,2009
Florestal-CF,CF,EST,1301,6044,264,8,4.5,2009
Florestal-CF,CF,EST,1301,6045,265,0.3,2.9,2009
Florestal-CF,CF,EST,1301,6046,266,9.3,1.2,2009
Florestal-CF,CF,EST,1301,6047,267,8.5,10,2009
Florestal-CF,CF,EST,1301,6049,269,2.4,2.8,2009
Florestal-CF,CF,EST,1301,6050,270,7.9,1,2009
Florestal-CF,CF,EST,1301,6052,272,1,8.7,2009
Florestal-CF,CF,EST,1301,6053,273,8.4,4.8,2009
Florestal-CF,CF,EST,1301,6054,274,8.9,1.4,2009
Florestal-CF,CF,EST,1301,6055,275,7.6,5.2,2009
Florestal-CF,CF,EST,1301,6056,276,9.7,3.2,2009
Florestal-CF,CF,EST,1301,6058,278,1.3,6.8,2009
Florestal-CF,CF,EST,1301,6059,279,6.6,2.1,2009
Florestal-CF,CF,EST,1301,6060,280,7.8,2,2009
Florestal-CF,CF,EST,1301,6061,281,6.5,1.3,2009
Florestal-CF,CF,EST,1301,6062,282,6.1,7.2,2009
Florestal-CF,CF,EST,1301,6063,283,3.7,7.4,2009
Florestal-CF,CF,EST,1301,6064,284,6.7,5.1,2009
Florestal-CF,CF,EST,1301,6065,285,2.1,9.7,2009
Florestal-CF,CF,EST,1301,6066,286,5,4.2,2009
Florestal-CF,CF,EST,1301,6067,287,8.2,4.4,2009
Florestal-CF,CF,EST,1301,6068,288,7.8,4.2,2009
Florestal-CF,CF,EST,1301,6069,289,1.1,3.5,2009
2108,1-ha,DIM,2108,607,322,6.2,6.5,2009
Florestal-CF,CF,EST,1301,6071,291,8.5,5.1,2009
Florestal-CF,CF,EST,1301,6072,292,0.4,4.2,2009
Florestal-CF,CF,EST,1301,6074,294,2.6,0.4,2009
Florestal-CF,CF,EST,1301,6076,296,0.2,3.8,2009
Florestal-CF,CF,EST,1301,6078,298,4.9,3.7,2009
Florestal-CF,CF,EST,1301,6079,299,4.6,3.9,2009
2108,1-ha,DIM,2108,608,323,9.1,1.7,2009
Florestal-CF,CF,EST,1301,6080,300,1.8,1.4,2009
Florestal-CF,CF,EST,1301,6081,301,9.8,9.95,2009
Florestal-CF,CF,EST,1301,6082,302,5.3,7.8,2009
Florestal-CF,CF,EST,1301,6083,303,9.7,0.9,2009
Florestal-CF,CF,EST,1301,6084,304,3.9,3.2,2009
Florestal-CF,CF,EST,1301,6085,305,7.3,4.6,2009
Florestal-CF,CF,EST,1301,6087,307,7.2,9.6,2009
Florestal-CF,CF,EST,1301,6089,309,8.5,2.2,2009
Florestal-CF,CF,EST,1301,6091,311,5.8,9.4,2009
Florestal-CF,CF,EST,1301,6092,312,2.6,8.8,2009
Florestal-CF,CF,EST,1301,6093,313,4.2,2.4,2009
Florestal-CF,CF,EST,1301,6094,314,6,7.1,2009
Florestal-CF,CF,EST,1301,6097,317,1.6,3.1,2009
Florestal-CF,CF,EST,1301,6098,318,2.5,6.5,2009
2107,1-ha,DIM,2107,61,63,7.9,8.7,2009
2108,1-ha,DIM,2108,610,325,1.9,9.2,2009
Florestal-CF,CF,EST,1301,6100,320,9.2,0.9,2009
Florestal-CF,CF,EST,1301,6102,322,8.7,9.1,2009
Florestal-CF,CF,EST,1301,6103,323,6.6,9.6,2009
Florestal-CF,CF,EST,1301,6104,324,2.8,8.4,2009
Florestal-CF,CF,EST,1301,6105,325,8.8,9.5,2009
Florestal-CF,CF,EST,1301,6107,327,0.2,8.5,2009
2108,1-ha,DIM,2108,611,326,1.7,8.9,2009
Florestal-CF,CF,EST,1301,6110,330,5,7.9,2009
Florestal-CF,CF,EST,1301,6111,331,4.4,1.3,2009
Florestal-CF,CF,EST,1301,6115,335,4.8,8.7,2009
Florestal-CF,CF,EST,1301,6117,337,7.6,4.9,2009
Florestal-CF,CF,EST,1301,6119,339,1.6,3.7,2009
Florestal-CF,CF,EST,1301,6120,340,7.3,9.9,2009
Florestal-CF,CF,EST,1301,6121,341,2.2,2.1,2009
Florestal-CF,CF,EST,1301,6122,342,5.2,8.1,2009
Florestal-CF,CF,EST,1301,6123,343,6.7,5.4,2009
Florestal-CF,CF,EST,1301,6124,344,2.7,4.1,2009
Florestal-CF,CF,EST,1301,6125,345,7.4,7,2009
Florestal-CF,CF,EST,1301,6126,346,0.1,2.8,2009
Florestal-CF,CF,EST,1301,6127,347,6.9,8,2009
Florestal-CF,CF,EST,1301,6129,349,6.3,4.2,2009
Florestal-CF,CF,EST,1301,6130,350,0.8,3.5,2009
Florestal-CF,CF,EST,1301,6131,351,9.9,9.5,2009
Florestal-CF,CF,EST,1301,6133,353,6.5,8.6,2009
Florestal-CF,CF,EST,1301,6135,355,2.1,8.2,2009
Florestal-CF,CF,EST,1301,6136,356,3.1,3.9,2009
Florestal-CF,CF,EST,1301,6137,357,7.4,7.9,2009
Florestal-CF,CF,EST,1301,6138,358,4.4,8.2,2009
Florestal-CF,CF,EST,1301,6139,359,6.4,5.4,2009
2108,1-ha,DIM,2108,614,331,6.2,5.7,2009
Florestal-CF,CF,EST,1301,6140,360,6.1,3.6,2009
Florestal-CF,CF,EST,1301,6141,361,2.2,2.9,2009
Florestal-CF,CF,EST,1301,6142,362,9.2,9.4,2009
Florestal-CF,CF,EST,1301,6144,364,0.9,4.5,2009
Florestal-CF,CF,EST,1301,6145,365,6.3,5.2,2009
Florestal-CF,CF,EST,1301,6147,367,7.9,9.1,2009
Florestal-CF,CF,EST,1301,6148,368,8.3,4.4,2009
Florestal-CF,CF,EST,1301,6149,369,0.1,0.4,2009
Florestal-CF,CF,EST,1301,6150,370,3.3,9.8,2009
Florestal-CF,CF,EST,1301,6151,371,0.3,3.8,2009
Florestal-CF,CF,EST,1301,6152,372,0.6,0.9,2009
Florestal-CF,CF,EST,1301,6153,373,0.2,3.3,2009
Florestal-CF,CF,EST,1301,6154,374,3.5,3.5,2009
Florestal-CF,CF,EST,1301,6155,375,4.3,2.2,2009
Florestal-CF,CF,EST,1301,6156,376,2.3,9,2009
Florestal-CF,CF,EST,1301,6157,377,3.6,4.9,2009
